id,coordinate,address,typeSummary,iconName,location_name,price,formatted_price,price_per_area,fee,sale_date,asked_price,rooms,living_space,supplemental_area,url,land_area,formatted_price_change_percentage,broker_logo_url
1255287,"[59.33841825975145,18.02259954719511]","Igeldammsgatan 38, 2 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 015 000 kr</span>,Slutpris 4 015 000 kr,93 372 kr/m²,2 571 kr/mån,Såld 2020-09-21,Begärt pris 3 750 000 kr,2 rum,43 m²,null,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-igeldammsgatan-38,-2-tr-1255287",null,+7 %,https://bilder.hemnet.se/images/broker_logo_2/d0/d1/d0d15b52be14775108dc9a3b1f65a37d.jpg
1255332,"[59.33673471512786,18.029696721543953]","Industrigatan 9, 4 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 2 640 000 kr</span>,Slutpris 2 640 000 kr,132 000 kr/m²,1 050 kr/mån,Såld 2020-09-21,Begärt pris 2 195 000 kr,1 rum,20 m²,null,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-industrigatan-9,-4-tr-1255332",null,+20 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png
1255532,"[59.33167403857513,18.031303484324003]","Sankt Eriksgatan 24, 7 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 10 875 000 kr</span>,Slutpris 10 875 000 kr,102 594 kr/m²,2 119 kr/mån,Såld 2020-09-21,Begärt pris 9 975 000 kr,4 rum,106 m²,null,"/salda/lagenhet-4rum-kungsholmen-stockholms-kommun-sankt-eriksgatan-24,-7-tr-1255532",null,+9 %,https://bilder.hemnet.se/images/broker_logo_2/d0/d1/d0d15b52be14775108dc9a3b1f65a37d.jpg
1255651,"[59.32738415792403,18.038007748312598]","Norr Mälarstrand 52, 4 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 400 000 kr</span>,Slutpris 3 400 000 kr,103 030 kr/m²,2 547 kr/mån,Såld 2020-09-21,Begärt pris 2 750 000 kr,"1,5 rum",33 m²,null,"/salda/lagenhet-1,5rum-norr-malarstrand-stockholms-kommun-norr-malarstrand-52,-4-tr-1255651",null,+24 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png
1256180,"[59.333005137633805,18.038967223435332]","Celsiusgatan 5, vån 2",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 590 000 kr</span>,Slutpris 4 590 000 kr,109 286 kr/m²,2 113 kr/mån,Såld 2020-09-22,Begärt pris 3 450 000 kr,2 rum,42 m²,null,"/salda/lagenhet-2rum-kungsholmen-radhuset-stockholms-kommun-celsiusgatan-5,-van-2-1256180",null,+33 %,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png
1256322,"[59.330755797184146,18.00188772109499]","Fredhällsgatan 5, 2 tr",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",<span class='sold-for'>Slutpris 4 050 000 kr</span>,Slutpris 4 050 000 kr,90 000 kr/m²,2 239 kr/mån,Såld 2020-09-22,Begärt pris 3 750 000 kr,2 rum,45 m²,null,"/salda/lagenhet-2rum-fredhall-stockholms-kommun-fredhallsgatan-5,-2-tr-1256322",null,+8 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png
1256396,"[59.32763368439666,18.012954210653596]",Wennerbergsgatan 6a,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 120 000 kr</span>,Slutpris 3 120 000 kr,70 909 kr/m²,2 000 kr/mån,Såld 2020-09-21,Begärt pris 3 120 000 kr,2 rum,44 m²,null,/salda/lagenhet-2rum-stockholms-kommun-wennerbergsgatan-6a-1256396,null,,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png
1256430,"[59.34031860344758,18.00688365448509]",Hornsbergs Strand 65,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 7 250 000 kr</span>,Slutpris 7 250 000 kr,92 949 kr/m²,3 292 kr/mån,Såld 2020-09-23,Begärt pris 6 995 000 kr,3 rum,78 m²,null,/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-hornsbergs-strand-65-1256430,null,+4 %,https://bilder.hemnet.se/images/broker_logo_2/ec/92/ec92573d800c8d9c0cf06ed9971e790c.png
1256435,"[59.33386270659145,18.024516179395896]",Mariebergsgatan 15,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 900 000 kr</span>,Slutpris 4 900 000 kr,77 165 kr/m²,3 075 kr/mån,Såld 2020-09-23,Begärt pris 5 150 000 kr,2 rum,"63,5 m²",null,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-mariebergsgatan-15-1256435,null,-5 %,https://bilder.hemnet.se/images/broker_logo_2/41/98/4198a02244e8c874dc5590e810dd751b.png
1256475,"[59.32981621721501,18.028113108377987]","Pontonjärgatan 45, 5tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 350 000 kr</span>,Slutpris 3 350 000 kr,98 529 kr/m²,2 055 kr/mån,Såld 2020-09-22,Begärt pris 2 895 000 kr,1 rum,34 m²,null,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-pontonjargatan-45,-5tr-1256475",null,+16 %,https://bilder.hemnet.se/images/broker_logo_2/ec/92/ec92573d800c8d9c0cf06ed9971e790c.png
1256517,"[59.33353712876623,18.011419537732348]","Geijersvägen 21, 2 tr",Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",<span class='sold-for'>Slutpris 3 930 000 kr</span>,Slutpris 3 930 000 kr,66 610 kr/m²,2 754 kr/mån,Såld 2020-09-23,Begärt pris 3 800 000 kr,2 rum,59 m²,null,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-geijersvagen-21,-2-tr-1256517",null,+3 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png
1256572,"[59.33831832346305,18.00633734014853]","Lindhagensgatan 135, 6 tr",Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",<span class='sold-for'>Slutpris 5 470 000 kr</span>,Slutpris 5 470 000 kr,81 037 kr/m²,2 627 kr/mån,Såld 2020-09-23,Begärt pris 4 995 000 kr,2 rum,"67,5 m²",null,"/salda/lagenhet-2rum-kungsholmen-hornsbergs-strand-stockholms-kommun-lindhagensgatan-135,-6-tr-1256572",null,+10 %,https://bilder.hemnet.se/images/broker_logo_2/82/25/8225c7d0596e9ce0b5fdccc669703063.jpg
1256618,"[59.33128997205136,17.998593454432953]","Rålambsvägen 69, 1tr",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",<span class='sold-for'>Slutpris 2 800 000 kr</span>,Slutpris 2 800 000 kr,80 000 kr/m²,2 202 kr/mån,Såld 2020-09-23,Begärt pris 2 800 000 kr,1 rum,35 m²,null,"/salda/lagenhet-1rum-kungsholmen-fredhall-stockholms-kommun-ralambsvagen-69,-1tr-1256618",null,,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png
1256626,"[59.32787944130568,18.041428304918295]",Kungsholmstorg 3D / Garvargatan 17,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 10 350 000 kr</span>,Slutpris 10 350 000 kr,104 545 kr/m²,3 665 kr/mån,Såld 2020-09-23,Begärt pris 8 900 000 kr,4 rum,99 m²,null,/salda/lagenhet-4rum-kungsholmen-stockholms-kommun-kungsholmstorg-3d-garvargatan-17-1256626,null,+16 %,https://bilder.hemnet.se/images/broker_logo_2/d0/d1/d0d15b52be14775108dc9a3b1f65a37d.jpg
1256631,"[59.32928270990558,18.002250083960057]","Atterbomsvägen 58, 4 tr",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",<span class='sold-for'>Slutpris 3 460 000 kr</span>,Slutpris 3 460 000 kr,88 718 kr/m²,1 891 kr/mån,Såld 2020-09-23,Begärt pris 2 995 000 kr,2 rum,39 m²,null,"/salda/lagenhet-2rum-fredhall-stockholms-kommun-atterbomsvagen-58,-4-tr-1256631",null,+16 %,https://bilder.hemnet.se/images/broker_logo_2/8c/23/8c239b600e72beaa3a82d1778b7217cf.png
1256857,"[59.331238628943716,18.0326364293416]","Kronobergsgatan 5, 2 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 270 000 kr</span>,Slutpris 4 270 000 kr,101 667 kr/m²,1 879 kr/mån,Såld 2020-09-23,Begärt pris 3 795 000 kr,2 rum,42 m²,null,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-kronobergsgatan-5,-2-tr-1256857",null,+13 %,https://bilder.hemnet.se/images/broker_logo_2/09/8d/098d01e00641ae617706acaf23bb6915.png
1256911,"[59.33486500688815,18.028175800073594]","Arbetargatan 29, 2tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 5 350 000 kr</span>,Slutpris 5 350 000 kr,99 074 kr/m²,2 481 kr/mån,Såld 2020-09-23,Begärt pris 4 695 000 kr,2 rum,54 m²,null,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-arbetargatan-29,-2tr-1256911",null,+14 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png
1256951,"[59.33086912780469,18.00437738394121]",Ernst Ahlgrens Väg 4,Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",<span class='sold-for'>Slutpris 3 300 000 kr</span>,Slutpris 3 300 000 kr,78 571 kr/m²,2 304 kr/mån,Såld 2020-09-23,Begärt pris 3 300 000 kr,2 rum,42 m²,null,/salda/lagenhet-2rum-kungsholmen-fredhall-stockholms-kommun-ernst-ahlgrens-vag-4-1256951,null,,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png
1256980,"[59.329719892144006,18.03726676792207]",Hantverkargatan 53,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 5 150 000 kr</span>,Slutpris 5 150 000 kr,78 030 kr/m²,3 177 kr/mån,Såld 2020-09-23,Begärt pris 4 895 000 kr,3 rum,66 m²,null,/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-hantverkargatan-53-1256980,null,+5 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png
1257122,"[59.32920648238958,18.035005125745684]","Jaktvarvsplan 3, 2tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 5 550 000 kr</span>,Slutpris 5 550 000 kr,94 872 kr/m²,3 427 kr/mån,Såld 2020-09-23,Begärt pris 5 190 000 kr,"2,5 rum","58,5 m²",null,"/salda/lagenhet-2,5rum-kungsholmen-nedre-stockholms-kommun-jaktvarvsplan-3,-2tr-1257122",null,+7 %,https://bilder.hemnet.se/images/broker_logo_2/90/7b/907bd968a9dbf3a35100ba71123bd930.png
1257148,"[59.333536685155266,18.034283593179957]",Parkgatan 20,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 600 000 kr</span>,Slutpris 4 600 000 kr,97 872 kr/m²,1 778 kr/mån,Såld 2020-09-24,Begärt pris 4 195 000 kr,2 rum,47 m²,null,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-parkgatan-20-1257148,null,+10 %,https://bilder.hemnet.se/images/broker_logo_2/be/e2/bee29a0992354e08dc60cc6502f5b60f.jpg
1257231,"[59.3358720627055,18.03239891705741]","Alströmergatan 8A, Möjlig 4:a",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 9 900 000 kr</span>,Slutpris 9 900 000 kr,91 667 kr/m²,4 477 kr/mån,Såld 2020-09-24,Begärt pris 8 795 000 kr,3 rum,108 m²,null,"/salda/lagenhet-3rum-kungsholmen-fridhemsplan-stockholms-kommun-alstromergatan-8a,-mojlig-4-a-1257231",null,+13 %,https://bilder.hemnet.se/images/broker_logo_2/70/88/7088fe6ff6a4c2413ceb8481b3a51c7b.png
1257241,"[59.33048882687041,18.024690930286727]","Norr Mälarstrand 100, 6tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 8 020 000 kr</span>,Slutpris 8 020 000 kr,101 519 kr/m²,4 349 kr/mån,Såld 2020-09-23,Begärt pris 6 995 000 kr,3 rum,79 m²,null,"/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-norr-malarstrand-100,-6tr-1257241",null,+15 %,https://bilder.hemnet.se/images/broker_logo_2/82/25/8225c7d0596e9ce0b5fdccc669703063.jpg
1257251,"[59.32924804860385,18.035149520416017]","Jaktvarvsplan 3, vån 1",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 415 000 kr</span>,Slutpris 4 415 000 kr,95 978 kr/m²,2 431 kr/mån,Såld 2020-09-24,Begärt pris 3 795 000 kr,2 rum,46 m²,null,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-jaktvarvsplan-3,-van-1-1257251",null,+16 %,https://bilder.hemnet.se/images/broker_logo_2/63/7c/637c17c40a250ef71084ac34e860d757.jpg
1257268,"[59.33575475339035,18.013058239719147]","Lindhagensgatan 104A, vån 2",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 950 000 kr</span>,Slutpris 4 950 000 kr,69 718 kr/m²,3 694 kr/mån,Såld 2020-09-24,Begärt pris 4 595 000 kr,3 rum,71 m²,null,"/salda/lagenhet-3rum-kungsholmen-hornsbergs-strand-stockholms-kommun-lindhagensgatan-104a,-van-2-1257268",null,+8 %,https://bilder.hemnet.se/images/broker_logo_2/e4/ff/e4ffcd6032e3cdf7190836c5985c34ee.png
1257277,"[59.33394789991822,18.024717225400522]","Mariebergsgatan 19, vån 5",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 6 510 000 kr</span>,Slutpris 6 510 000 kr,82 405 kr/m²,3 538 kr/mån,Såld 2020-09-23,Begärt pris 5 850 000 kr,3 rum,79 m²,null,"/salda/lagenhet-3rum-kungsholmen-fridhemsplan-stockholms-kommun-mariebergsgatan-19,-van-5-1257277",null,+11 %,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png
1257287,"[59.326437416545005,18.021147909054882]","Fyrverkarbacken 23, 10 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 2 975 000 kr</span>,Slutpris 2 975 000 kr,69 186 kr/m²,2 254 kr/mån,Såld 2020-09-24,Begärt pris 2 850 000 kr,1 rum,43 m²,null,"/salda/lagenhet-1rum-kungsholmen-marieberg-stockholms-kommun-fyrverkarbacken-23,-10-tr-1257287",null,+4 %,https://bilder.hemnet.se/images/broker_logo_2/ec/92/ec92573d800c8d9c0cf06ed9971e790c.png
1257316,"[59.33885887684525,18.00394007985211]","Lars Forssells gata 30, 3 tr",Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",<span class='sold-for'>Slutpris 6 750 000 kr</span>,Slutpris 6 750 000 kr,75 843 kr/m²,4 253 kr/mån,Såld 2020-09-24,Begärt pris 6 750 000 kr,3 rum,89 m²,null,"/salda/lagenhet-3rum-hornsberg-strand-stockholms-kommun-lars-forssells-gata-30,-3-tr-1257316",null,,https://bilder.hemnet.se/images/broker_logo_2/e4/ff/e4ffcd6032e3cdf7190836c5985c34ee.png
1257386,"[59.33298739033923,18.040882687229303]",Wargentinsgatan 7,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 550 000 kr</span>,Slutpris 3 550 000 kr,81 609 kr/m²,2 532 kr/mån,Såld 2020-09-24,Begärt pris 3 595 000 kr,2 rum,"43,5 m²",null,/salda/lagenhet-2rum-kungsholmen-radhuset-stockholms-kommun-wargentinsgatan-7-1257386,null,-1 %,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png
1257494,"[59.3339778773383,18.03193098693663]",Sankt eriksgatan 41,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 625 000 kr</span>,Slutpris 4 625 000 kr,98 404 kr/m²,1 375 kr/mån,Såld 2020-09-24,Begärt pris 4 495 000 kr,3 rum,47 m²,null,/salda/lagenhet-3rum-stockholms-kommun-sankt-eriksgatan-41-1257494,null,+3 %,https://bilder.hemnet.se/images/broker_logo_2/39/89/39890ee942aadf65e5fe5a0d3b4a2d7a.jpg
1257593,"[59.32990702748676,18.030776671121554]","Ture Nermans gränd 6, 2 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 725 000 kr</span>,Slutpris 3 725 000 kr,99 333 kr/m²,884 kr/mån,Såld 2020-09-24,Begärt pris 3 350 000 kr,2 rum,"37,5 m²",null,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-ture-nermans-grand-6,-2-tr-1257593",null,+11 %,https://bilder.hemnet.se/images/broker_logo_2/c9/5d/c95d4747f3ed25d9c044a37d6d974aa4.png
1257670,"[59.330197667636675,18.040668397102618]","Bergsgatan 29, 4tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 165 000 kr</span>,Slutpris 4 165 000 kr,94 659 kr/m²,2 493 kr/mån,Såld 2020-09-24,Begärt pris 3 995 000 kr,2 rum,44 m²,null,"/salda/lagenhet-2rum-kungsholmen-kungsholmstorg-stockholms-kommun-bergsgatan-29,-4tr-1257670",null,+4 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png
1257688,"[59.32610390921743,18.019254392028454]","Fyrverkarbacken 40, 8 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 11 200 000 kr</span>,Slutpris 11 200 000 kr,99 644 kr/m²,2 799 kr/mån,Såld 2020-09-24,Begärt pris 8 750 000 kr,4 rum,"112,4 m²",null,"/salda/lagenhet-4rum-kungsholmen-stockholms-kommun-fyrverkarbacken-40,-8-tr-1257688",null,+28 %,https://bilder.hemnet.se/images/broker_logo_2/d0/d1/d0d15b52be14775108dc9a3b1f65a37d.jpg
1257755,"[59.3271947284367,18.043811338208844]","Garvar Lundins Gränd 4, 1 / 2tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 400 000 kr</span>,Slutpris 4 400 000 kr,94 624 kr/m²,1 195 kr/mån,Såld 2020-09-24,Begärt pris 4 500 000 kr,"1,5 rum","46,5 m²",null,"/salda/lagenhet-1,5rum-kungsholmen-norr-malarstrand-stockholms-kommun-garvar-lundins-grand-4,-1-2tr-1257755",null,-2 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png
1257757,"[59.33729935848581,18.024346988528844]",Igeldammsgatan 22b,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 20 200 000 kr</span>,Slutpris 20 200 000 kr,104 663 kr/m²,8 744 kr/mån,Såld 2020-09-24,Begärt pris 18 700 000 kr,7 rum,193 m²,null,/salda/lagenhet-7rum-kungsholmen-stockholms-kommun-igeldammsgatan-22b-1257757,null,+8 %,https://bilder.hemnet.se/images/broker_logo_2/be/e2/bee29a0992354e08dc60cc6502f5b60f.jpg
1258053,"[59.33630438485484,18.014936218712688]","Kellgrensgatan 10, uteplats",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 9 050 000 kr</span>,Slutpris 9 050 000 kr,76 695 kr/m²,6 139 kr/mån,Såld 2020-09-24,Begärt pris 8 495 000 kr,5 rum,118 m²,null,"/salda/lagenhet-5rum-lindhagen-stockholms-kommun-kellgrensgatan-10,-uteplats-1258053",null,+7 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png
1258054,"[59.33004777877283,18.025882720509397]",Norr Mälarstrand 92,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 200 000 kr</span>,Slutpris 4 200 000 kr,95 455 kr/m²,2 880 kr/mån,Såld 2020-09-23,Begärt pris 3 750 000 kr,2 rum,44 m²,null,/salda/lagenhet-2rum-norr-malarstrand-stockholms-kommun-norr-malarstrand-92-1258054,null,+12 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png
1258171,"[59.33076233346589,18.050338706473383]",Kungsbro Strand 21,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 110 000 kr</span>,Slutpris 3 110 000 kr,95 692 kr/m²,2 564 kr/mån,Såld 2020-09-24,Begärt pris 2 795 000 kr,1 rum,"32,5 m²",null,/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-kungsbro-strand-21-1258171,null,+11 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png
1258238,"[59.330549385283454,18.046767148022703]",Kungsklippan 22,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 100 000 kr</span>,Slutpris 3 100 000 kr,95 385 kr/m²,2 732 kr/mån,Såld 2020-09-25,Begärt pris 3 100 000 kr,1 rum,"32,5 m²",null,/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-kungsklippan-22-1258238,null,,https://bilder.hemnet.se/images/broker_logo_2/ec/92/ec92573d800c8d9c0cf06ed9971e790c.png
1258241,"[59.33710681938814,18.01287904407955]","Warfvinges väg 23, 8tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 7 200 000 kr</span>,Slutpris 7 200 000 kr,85 714 kr/m²,1 501 kr/mån,Såld 2020-09-25,Begärt pris 6 950 000 kr,3 rum,84 m²,null,"/salda/lagenhet-3rum-hornsbergs-strand-stockholms-kommun-warfvinges-vag-23,-8tr-1258241",null,+4 %,https://bilder.hemnet.se/images/broker_logo_2/e4/ff/e4ffcd6032e3cdf7190836c5985c34ee.png
1258303,"[59.33687500626154,18.02714115123793]","Alströmergatan 32P, 3tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 000 000 kr</span>,Slutpris 3 000 000 kr,107 143 kr/m²,1 461 kr/mån,Såld 2020-09-25,Begärt pris 2 595 000 kr,1 rum,28 m²,null,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-alstromergatan-32p,-3tr-1258303",null,+16 %,https://bilder.hemnet.se/images/broker_logo_2/63/7c/637c17c40a250ef71084ac34e860d757.jpg
1258349,"[59.336802056852555,18.02602651836347]","Alströmergatan 32 A, 2 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 100 000 kr</span>,Slutpris 3 100 000 kr,96 875 kr/m²,1 652 kr/mån,Såld 2020-09-25,Begärt pris 2 795 000 kr,"1,5 rum",32 m²,null,"/salda/lagenhet-1,5rum-kungsholmen-stockholms-kommun-alstromergatan-32-a,-2-tr-1258349",null,+11 %,https://bilder.hemnet.se/images/broker_logo_2/63/7c/637c17c40a250ef71084ac34e860d757.jpg
1258541,"[59.3339778773383,18.03193098693663]","Sankt Eriksgatan 41, 5 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 2 900 000 kr</span>,Slutpris 2 900 000 kr,103 571 kr/m²,819 kr/mån,Såld 2020-09-25,Begärt pris 2 495 000 kr,"1,5 rum",28 m²,null,"/salda/lagenhet-1,5rum-kungsholmen-fridhemsplan-stockholms-kommun-sankt-eriksgatan-41,-5-tr-1258541",null,+16 %,https://bilder.hemnet.se/images/broker_logo_2/70/88/7088fe6ff6a4c2413ceb8481b3a51c7b.png
1258543,"[59.33100413152329,18.04768722404802]",Kungsholmsgatan 15,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 210 000 kr</span>,Slutpris 4 210 000 kr,93 556 kr/m²,2 541 kr/mån,Såld 2020-09-25,Begärt pris 3 695 000 kr,2 rum,45 m²,null,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-kungsholmsgatan-15-1258543,null,+14 %,https://bilder.hemnet.se/images/broker_logo_2/6d/b7/6db7ae1ac6c88bf6ac19132d9c93fc93.png
1258722,"[59.330561352418606,18.045871313369116]","Pipersgatan 16, 3tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 000 000 kr</span>,Slutpris 3 000 000 kr,107 143 kr/m²,2 272 kr/mån,Såld 2020-09-25,Begärt pris 2 595 000 kr,1 rum,28 m²,null,"/salda/lagenhet-1rum-kungsholmen-kungsklippan-stockholms-kommun-pipersgatan-16,-3tr-1258722",null,+16 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png
1258744,"[59.3367477030569,18.012864808909885]","Lustgårdsgatan 14, 6 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 695 000 kr</span>,Slutpris 3 695 000 kr,80 326 kr/m²,2 535 kr/mån,Såld 2020-09-25,Begärt pris 3 695 000 kr,2 rum,46 m²,null,"/salda/lagenhet-2rum-kungsholmen-hornsbergs-strand-stockholms-kommun-lustgardsgatan-14,-6-tr-1258744",null,,https://bilder.hemnet.se/images/broker_logo_2/d0/d1/d0d15b52be14775108dc9a3b1f65a37d.jpg
