id,coordinate,address,typeSummary,iconName,location_name,price,formatted_price,price_per_area,fee,sale_date,asked_price,rooms,living_space,supplemental_area,url,land_area,formatted_price_change_percentage,broker_logo_url,price_change,floor,location_part,street_id,latitude,longitude
1201919,"[59.3344636444317,18.033838665970432]","Fleminggatan 40C, 6tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",5275000,Slutpris 5 275 000 kr,79924,3099,2020-06-11,4995000,3,66,0,"/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-fleminggatan-40c,-6tr-1201919",null,+6 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png,6,6,Kungsholmen,fleminggatan,59.3344636444317,18.033838665970432
1201930,"[59.33075295498407,18.050355451751525]","Kungsbro Strand 21, Vån 6",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4430000,Slutpris 4 430 000 kr,86863,3865,2020-06-11,4295000,2,51,0,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-kungsbro-strand-21,-van-6-1201930",null,+3 %,https://bilder.hemnet.se/images/broker_logo_2/a7/fa/a7fa9a4ae14a0a1e3dfcaed2a442a009.png,3,0,Kungsholmen,kungsbrostrand,59.33075295498407,18.050355451751525
1202059,"[59.3285948596709,18.012969022337916]","Rålambsvägen 16, 6 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4500000,Slutpris 4 500 000 kr,72581,3492,2020-06-11,4400000,2,62,0,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-ralambsvagen-16,-6-tr-1202059",null,+2 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png,2,6,Kungsholmen,rlambsvgen,59.3285948596709,18.012969022337916
1202133,"[59.3331673304397,18.03933347340089]","Celsiusgatan 8, 3 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4200000,Slutpris 4 200 000 kr,93333,2496,2020-06-11,4200000,2,45,0,"/salda/lagenhet-2rum-kungsholmen-radhuset-stockholms-kommun-celsiusgatan-8,-3-tr-1202133",null,,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png,0,3,Kungsholmen,celsiusgatan,59.3331673304397,18.03933347340089
1202181,"[59.328277280065706,18.044400612014897]",Garvar Lundins Gränd 10,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4760000,Slutpris 4 760 000 kr,101277,2791,2020-06-11,3995000,2,47,0,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-garvar-lundins-grand-10-1202181,null,+19 %,https://bilder.hemnet.se/images/broker_logo_2/41/98/4198a02244e8c874dc5590e810dd751b.png,19,0,Kungsholmen,garvarlundinsgrnd,59.328277280065706,18.044400612014897
1202314,"[59.33547959142943,18.040753807324272]","Kungsholms strand 101, 5 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",5750000,Slutpris 5 750 000 kr,89844,4397,2020-06-11,5100000,2,64,0,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-kungsholms-strand-101,-5-tr-1202314",null,+13 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png,13,5,Kungsholmen,kungsholmsstrand,59.33547959142943,18.040753807324272
1202323,"[59.34013676266331,18.006586113007824]","Harry Martinsons Gata 11, plan 4",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",6850000,Slutpris 6 850 000 kr,69898,4224,2020-06-11,6750000,4,98,0,"/salda/lagenhet-4rum-kungsholmen-hornsbergs-strand-stockholms-kommun-harry-martinsons-gata-11,-plan-4-1202323",null,+1 %,https://bilder.hemnet.se/images/broker_logo_2/d0/d1/d0d15b52be14775108dc9a3b1f65a37d.jpg,1,0,Kungsholmen,harrymartinsonsgata,59.34013676266331,18.006586113007824
1202341,"[59.32853404486187,18.033010737178902]",Chapmansgatan 4,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",6800000,Slutpris 6 800 000 kr,94444,2562,2020-06-11,6495000,3,72,0,/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-chapmansgatan-4-1202341,null,+5 %,https://bilder.hemnet.se/images/broker_logo_2/09/8d/098d01e00641ae617706acaf23bb6915.png,5,0,Kungsholmen,chapmansgatan,59.32853404486187,18.033010737178902
1202403,"[59.32987460948221,18.045264636530572]","Pipersgatan 9, vån 3",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3400000,Slutpris 3 400 000 kr,91892,1825,2020-06-09,3295000,1,37,0,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-pipersgatan-9,-van-3-1202403",null,+3 %,https://bilder.hemnet.se/images/broker_logo_2/f0/f1/f0f1f441b7e01428e92efe1625d59ecf.jpg,3,3,Kungsholmen,pipersgatan,59.32987460948221,18.045264636530572
1202436,"[59.3305709551432,18.0377648529545]",Bergsgatan 47,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4800000,Slutpris 4 800 000 kr,85714,2392,2020-06-11,4595000,2,56,0,/salda/lagenhet-2rum-kungsholmen-radhuset-stockholms-kommun-bergsgatan-47-1202436,null,+4 %,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png,4,0,Kungsholmen,bergsgatan,59.3305709551432,18.0377648529545
1202449,"[59.3302543862495,18.040163468660307]","Bergsgatan 31, 4 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",10125000,Slutpris 10 125 000 kr,92045,4713,2020-06-11,9650000,4,110,0,"/salda/lagenhet-4rum-kungsholmen-nedre-kungsholmen-stockholms-kommun-bergsgatan-31,-4-tr-1202449",null,+5 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png,5,4,Kungsholmen,bergsgatan,59.3302543862495,18.040163468660307
1202452,"[59.336584700617856,18.029964783522225]",Industrigatan 9,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",5680000,Slutpris 5 680 000 kr,90159,3204,2020-06-11,5495000,3,63,0,/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-industrigatan-9-1202452,null,+3 %,https://bilder.hemnet.se/images/broker_logo_2/09/8d/098d01e00641ae617706acaf23bb6915.png,3,0,Kungsholmen,industrigatan,59.336584700617856,18.029964783522225
1202669,"[59.33176861702116,18.046507062290097]","Pipersgatan 26, 3 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",9300000,Slutpris 9 300 000 kr,97895,4023,2020-06-11,8750000,4,95,0,"/salda/lagenhet-4rum-kungsholmen-stockholms-kommun-pipersgatan-26,-3-tr-1202669",null,+6 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,6,3,Kungsholmen,pipersgatan,59.33176861702116,18.046507062290097
1202674,"[59.33474131132213,18.01724239484207]","Ulriksborgsgatan 7, vån 6",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3130000,Slutpris 3 130 000 kr,78250,2531,2020-06-11,3130000,1,40,0,"/salda/lagenhet-1rum-lindhagen-stockholms-kommun-ulriksborgsgatan-7,-van-6-1202674",null,,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,0,6,Kungsholmen,ulriksborgsgatan,59.33474131132213,18.01724239484207
1202704,"[59.328185184074215,18.012809634180115]","Wennerbergsgatan 2, 6 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",6100000,Slutpris 6 100 000 kr,70115,4423,2020-06-11,6400000,3,87,0,"/salda/lagenhet-3rum-kungsholmen-marieberg-stockholms-kommun-wennerbergsgatan-2,-6-tr-1202704",null,-5 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png,-5,6,Kungsholmen,wennerbergsgatan,59.328185184074215,18.012809634180115
1202726,"[59.33601981696182,18.02720572051043]","Alströmergatan 45D, 3 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",8400000,Slutpris 8 400 000 kr,87500,3844,2020-06-11,7850000,4,96,0,"/salda/lagenhet-4rum-kungsholmen-stockholms-kommun-alstromergatan-45d,-3-tr-1202726",null,+7 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png,7,3,Kungsholmen,alstrmergatan,59.33601981696182,18.02720572051043
1202744,"[59.335516007976366,18.03533968054505]","Kronobergsgatan 20, 3tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",2750000,Slutpris 2 750 000 kr,144737,1298,2020-06-12,2695000,1,19,0,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-kronobergsgatan-20,-3tr-1202744",null,+2 %,https://bilder.hemnet.se/images/broker_logo_2/c7/71/c7718ab629a34482394955e940d39e08.png,2,3,Kungsholmen,kronobergsgatan,59.335516007976366,18.03533968054505
1202795,"[59.330735440359696,18.035335033798372]",Bergsgatan 59,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4650000,Slutpris 4 650 000 kr,108140,2393,2020-06-11,3995000,2,43,0,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-bergsgatan-59-1202795,null,+16 %,https://bilder.hemnet.se/images/broker_logo_2/fc/94/fc9476422e7620030eea8e60fe48b4b4.png,16,0,Kungsholmen,bergsgatan,59.330735440359696,18.035335033798372
1202804,"[59.332202843862326,18.006939804871163]","Hjalmar Söderbergs Väg 6, vån 4 av 5",Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",5895000,Slutpris 5 895 000 kr,71890,4251,2020-06-12,5895000,3,82,0,"/salda/lagenhet-3,5rum-kristineberg-stockholms-kommun-hjalmar-soderbergs-vag-6,-van-4-av-5-1202804",null,,https://bilder.hemnet.se/images/broker_logo_2/87/0a/870ac032d04836b98ea5210eb5ac4633.png,0,4,Kristineberg,hjalmarsderbergsvg,59.332202843862326,18.006939804871163
1202937,"[59.33039427540056,18.04801946680072]","Kungsklippan 14, 5TR",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4450000,Slutpris 4 450 000 kr,104706,3321,2020-06-12,3950000,2,42.5,0,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-kungsklippan-14,-5tr-1202937",null,+13 %,https://bilder.hemnet.se/images/broker_logo_2/c9/5d/c95d4747f3ed25d9c044a37d6d974aa4.png,13,0,Kungsholmen,kungsklippan,59.33039427540056,18.04801946680072
1203601,"[59.332554516634055,18.030924705428067]","Sankt Eriksgatan 29, 1tr / 2tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3800000,Slutpris 3 800 000 kr,86364,0,2020-06-12,3495000,2,44,0,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-sankt-eriksgatan-29,-1tr-2tr-1203601",null,+9 %,https://bilder.hemnet.se/images/broker_logo_2/d0/d1/d0d15b52be14775108dc9a3b1f65a37d.jpg,9,1,Kungsholmen,sankteriksgatan,59.332554516634055,18.030924705428067
1203674,"[59.331587838887344,18.047704365404467]","Kungsgatan 86, 2 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",6925000,Slutpris 6 925 000 kr,101838,3215,2020-06-13,6250000,3,68,0,"/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-kungsgatan-86,-2-tr-1203674",null,+11 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png,11,2,Kungsholmen,kungsgatan,59.331587838887344,18.047704365404467
1203689,"[59.32639941602339,18.01309104890481]","Gjörwellsgatan 45, 1 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",7300000,Slutpris 7 300 000 kr,67907,5948,2020-06-13,6995000,4,107.5,0,"/salda/lagenhet-4rum-marieberg-stockholms-kommun-gjorwellsgatan-45,-1-tr-1203689",null,+4 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png,4,1,Kungsholmen,gjrwellsgatan,59.32639941602339,18.01309104890481
1203693,"[59.3293791275803,18.03145063734207]","Baltzar von Platens gata 7A, 1tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",2500000,Slutpris 2 500 000 kr,128205,441,2020-06-13,2295000,1,19.5,0,"/salda/lagenhet-1rum-kungsholmen-nedre-kungsholmen-stockholms-kommun-baltzar-von-platens-gata-7a,-1tr-1203693",null,+9 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png,9,1,Kungsholmen,baltzarvonplatensgata,59.3293791275803,18.03145063734207
1204379,"[59.332745889205576,18.042373615026182]","Hjärnegatan 4A, 2 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3400000,Slutpris 3 400 000 kr,94444,1868,2020-06-15,3450000,1,36,0,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-hjarnegatan-4a,-2-tr-1204379",null,-1 %,https://bilder.hemnet.se/images/broker_logo_2/29/ef/29ef6ea0936106a0033c5f69a2feda85.png,-1,2,Kungsholmen,hjrnegatan,59.332745889205576,18.042373615026182
1204552,"[59.335463165127514,18.00038616938074]","Lidnersgatan 10B, vån 2",Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",2690000,Slutpris 2 690 000 kr,81515,2553,2020-06-15,2500000,1,33,0,"/salda/lagenhet-1rum-kristineberg-stockholms-kommun-lidnersgatan-10b,-van-2-1204552",null,+8 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,8,2,Kristineberg,lidnersgatan,59.335463165127514,18.00038616938074
1204585,"[59.33033021959723,18.0284226697839]","Karlsviksgatan 7, 2 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3600000,Slutpris 3 600 000 kr,78261,2484,2020-06-15,3575000,2,46,0,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-karlsviksgatan-7,-2-tr-1204585",null,+1 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png,1,2,Kungsholmen,karlsviksgatan,59.33033021959723,18.0284226697839
1204641,"[59.33797122088129,18.015910768852876]","Sankt Göransgatan 146, vån 6",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",5200000,Slutpris 5 200 000 kr,67532,4456,2020-06-16,4995000,3,77,0,"/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-sankt-goransgatan-146,-van-6-1204641",null,+4 %,https://bilder.hemnet.se/images/broker_logo_2/e4/ff/e4ffcd6032e3cdf7190836c5985c34ee.png,4,6,Kungsholmen,sanktgransgatan,59.33797122088129,18.015910768852876
1204735,"[59.329497099973416,18.0502603901739]","Kaplansbacken 5, 5tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3800000,Slutpris 3 800 000 kr,102703,1658,2020-06-16,2995000,2,37,0,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-kaplansbacken-5,-5tr-1204735",null,+27 %,https://bilder.hemnet.se/images/broker_logo_2/ec/92/ec92573d800c8d9c0cf06ed9971e790c.png,27,5,Kungsholmen,kaplansbacken,59.329497099973416,18.0502603901739
1204783,"[59.32931540134933,18.044968360627287]","Pipersgatan 5, 1 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",7500000,Slutpris 7 500 000 kr,89928,3597,2020-06-16,6800000,3,83.4,0,"/salda/lagenhet-3rum-nedre-kungsholmen-stockholms-kommun-pipersgatan-5,-1-tr-1204783",null,+10 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png,10,1,Kungsholmen,pipersgatan,59.32931540134933,18.044968360627287
1204961,"[59.33084835821138,18.004498652617137]",Ernst Ahlgrens väg 4,Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",3135000,Slutpris 3 135 000 kr,82500,2106,2020-06-16,2995000,2,38,0,/salda/lagenhet-2rum-fredhall-stockholms-kommun-ernst-ahlgrens-vag-4-1204961,null,+5 %,https://bilder.hemnet.se/images/broker_logo_2/6d/b7/6db7ae1ac6c88bf6ac19132d9c93fc93.png,5,0,Fredhäll,ernstahlgrensvg,59.33084835821138,18.004498652617137
1204970,"[59.33093718113951,18.02782602423712]","Fridhemsgatan 14 A, 1,5tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4000000,Slutpris 4 000 000 kr,90909,2533,2020-06-16,3650000,2,44,0,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-fridhemsgatan-14-a,-1,5tr-1204970",null,+10 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png,10,1,Kungsholmen,fridhemsgatan,59.33093718113951,18.02782602423712
1204987,"[59.335170270532124,18.00139804078912]","Lidnersgatan 4, 6tr",Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",3830000,Slutpris 3 830 000 kr,89070,3491,2020-06-16,3595000,2,43,0,"/salda/lagenhet-2rum-kungsholmen-kristineberg-stockholms-kommun-lidnersgatan-4,-6tr-1204987",null,+7 %,https://bilder.hemnet.se/images/broker_logo_2/29/ef/29ef6ea0936106a0033c5f69a2feda85.png,7,6,Kristineberg,lidnersgatan,59.335170270532124,18.00139804078912
1205104,"[59.33662817856139,18.032730199101103]","Fridhemsgatan 70A, 4 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4600000,Slutpris 4 600 000 kr,104545,2188,2020-06-16,3850000,2,44,0,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-fridhemsgatan-70a,-4-tr-1205104",null,+19 %,https://bilder.hemnet.se/images/broker_logo_2/8c/23/8c239b600e72beaa3a82d1778b7217cf.png,19,4,Kungsholmen,fridhemsgatan,59.33662817856139,18.032730199101103
1205136,"[59.327935873810915,18.0103784340405]",Stagneliusvägen 28 Våning 4 / 4,Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",3850000,Slutpris 3 850 000 kr,79381,3394,2020-06-16,3650000,2,48.5,0,/salda/lagenhet-2rum-kungsholmen-fredhall-stockholms-kommun-stagneliusvagen-28-vaning-4-4-1205136,null,+5 %,https://bilder.hemnet.se/images/broker_logo_2/73/c6/73c63376473b74a25e13711a82fcae60.png,5,0,Fredhäll,stagneliusvgen,59.327935873810915,18.0103784340405
1205158,"[59.33008518666252,18.030071521536872]","Sankt Eriksgatan 12, 2 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4150000,Slutpris 4 150 000 kr,94318,1270,2020-06-16,3950000,2,44,0,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-sankt-eriksgatan-12,-2-tr-1205158",null,+5 %,https://bilder.hemnet.se/images/broker_logo_2/d0/d1/d0d15b52be14775108dc9a3b1f65a37d.jpg,5,2,Kungsholmen,sankteriksgatan,59.33008518666252,18.030071521536872
1205329,"[59.32981477627034,18.038207297917516]","Hantverkargatan 46, 2 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",2770000,Slutpris 2 770 000 kr,98929,1400,2020-06-16,1995000,1,28,0,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-hantverkargatan-46,-2-tr-1205329",null,+39 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,39,2,Kungsholmen,hantverkargatan,59.32981477627034,18.038207297917516
1205335,"[59.336272152733315,18.025627570279564]","Igeldammsgatan 12, 3 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",2705000,Slutpris 2 705 000 kr,104038,1307,2020-06-16,2350000,1,26,0,"/salda/lagenhet-1rum-fridhemsplan-stockholms-kommun-igeldammsgatan-12,-3-tr-1205335",null,+15 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,15,3,Kungsholmen,igeldammsgatan,59.336272152733315,18.025627570279564
1205358,"[59.328044659652996,18.0099484425239]","Stagneliusvägen 28, 2 tr",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",2925000,Slutpris 2 925 000 kr,83571,2456,2020-06-16,2925000,2,35,0,"/salda/lagenhet-2rum-kungsholmen-fredhall-stockholms-kommun-stagneliusvagen-28,-2-tr-1205358",null,,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,0,2,Fredhäll,stagneliusvgen,59.328044659652996,18.0099484425239
1205410,"[59.330745221004435,18.02487201240247]","Sysslomansgatan 11, 3 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",5120000,Slutpris 5 120 000 kr,82581,4388,2020-06-16,4250000,3,62,0,"/salda/lagenhet-3rum-fridhemsplan-stockholms-kommun-sysslomansgatan-11,-3-tr-1205410",null,+20 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png,20,3,Kungsholmen,sysslomansgatan,59.330745221004435,18.02487201240247
1205444,"[59.336558125970754,18.012513813257847]","Lustgårdsgatan 16, vån 7",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3760000,Slutpris 3 760 000 kr,81739,2043,2020-06-17,3695000,2,46,0,"/salda/lagenhet-2rum-kungsholmen-hornsbergs-strand-stockholms-kommun-lustgardsgatan-16,-van-7-1205444",null,+2 %,https://bilder.hemnet.se/images/broker_logo_2/e4/ff/e4ffcd6032e3cdf7190836c5985c34ee.png,2,7,Kungsholmen,lustgrdsgatan,59.336558125970754,18.012513813257847
1205446,"[59.336848096014336,18.02752572447177]","Gjutargatan 6, 1,5 TR",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3700000,Slutpris 3 700 000 kr,80435,2548,2020-06-17,3395000,2,46,0,"/salda/lagenhet-2rum-stockholm-stockholms-kommun-gjutargatan-6,-1,5-tr-1205446",null,+9 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png,9,0,Kungsholmen,gjutargatan,59.336848096014336,18.02752572447177
1205560,"[59.337146896844146,18.02665526018114]","Alströmergatan 32M, 2 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",2800000,Slutpris 2 800 000 kr,100000,1307,2020-06-17,2450000,1,28,0,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-alstromergatan-32m,-2-tr-1205560",null,+14 %,https://bilder.hemnet.se/images/broker_logo_2/c9/5d/c95d4747f3ed25d9c044a37d6d974aa4.png,14,2,Kungsholmen,alstrmergatan,59.337146896844146,18.02665526018114
1205741,"[59.333166920885205,18.03935102449513]","Celsiusgatan 8, 2 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3710000,Slutpris 3 710 000 kr,85287,2473,2020-06-17,3595000,2,43.5,0,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-celsiusgatan-8,-2-tr-1205741",null,+3 %,https://bilder.hemnet.se/images/broker_logo_2/63/7c/637c17c40a250ef71084ac34e860d757.jpg,3,2,Kungsholmen,celsiusgatan,59.333166920885205,18.03935102449513
1205814,"[59.34014527078455,18.006217453289665]","Hornsbergs strand 71, 6 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",6350000,Slutpris 6 350 000 kr,86986,3337,2020-06-17,6350000,2,73,0,"/salda/lagenhet-2rum-kungsholmen-hornsbergs-strand-stockholms-kommun-hornsbergs-strand-71,-6-tr-1205814",null,,https://bilder.hemnet.se/images/broker_logo_2/d0/d1/d0d15b52be14775108dc9a3b1f65a37d.jpg,0,6,Kungsholmen,hornsbergsstrand,59.34014527078455,18.006217453289665
1205831,"[59.338127708886525,18.01536176863385]","Sankt Göransgatan 152, vån 2",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",2710000,Slutpris 2 710 000 kr,87419,2155,2020-06-17,2495000,1,31,0,"/salda/lagenhet-1rum-kungsholmen-stadshagen-stockholms-kommun-sankt-goransgatan-152,-van-2-1205831",null,+9 %,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png,9,2,Kungsholmen,sanktgransgatan,59.338127708886525,18.01536176863385
1205846,"[59.3383632495937,18.02458235659934]",Kungsholms Strand 169,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3440000,Slutpris 3 440 000 kr,95556,1707,2020-06-17,3395000,2,36,0,/salda/lagenhet-2rum-kungsholmen-kungsholms-strand-stockholms-kommun-kungsholms-strand-169-1205846,null,+1 %,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png,1,0,Kungsholmen,kungsholmsstrand,59.3383632495937,18.02458235659934
